LPC_NAME,lat,long
Historic Street Lampposts (079),40.70984833121272,-74.01452692943253
Historic Street Lampposts (077),40.7115382364495,-74.00614570257076
Historic Street Lampposts (093),40.70870714282396,-74.00605622245459
Historic Street Lampposts (091),40.71981064178653,-74.00531326408877
Historic Street Lampposts (098),40.61720823736555,-74.02037008955845
Historic Street Lampposts (097),40.61738305102896,-74.0200473539214
Historic Street Lampposts (099),40.61709774697713,-74.02078234365358
Historic Street Lampposts (100),40.61706411704725,-74.02129581650767
Historic Street Lampposts (006),40.70801144249791,-74.01066929599361
Historic Street Lampposts (008),40.70584103153046,-74.01442800577897
Historic Street Lampposts (089),40.71581249631791,-74.01175418603539
Historic Street Lampposts (001),40.70355656450122,-74.01427862275867
Historic Street Lampposts (003),40.70491659626414,-74.01212023092265
Historic Street Lampposts (005),40.70712112517165,-74.01212037432535
Historic Street Lampposts (035),40.718282190230276,-74.00050537290713
Historic Street Lampposts (092),40.733401239399775,-74.0090315863842
Historic Street Lampposts (045),40.7394660276599,-74.00581996473224
Historic Street Lampposts (051),40.74143386500161,-73.98901463750978
Historic Street Lampposts (073),40.60133059729494,-74.01197724503471
Historic Street Lampposts (103),40.5874640761152,-73.99214921798539
Historic Street Lampposts (090),40.74464050302186,-73.98746077512452
Historic Street Lampposts (053),40.747102189688235,-73.98566099899853
Historic Street Lampposts (094),40.741037838262606,-73.98226920345051
Historic Street Lampposts (081),40.75542493155999,-73.97385505071101
Historic Street Lampposts (055),40.75469895748076,-73.97603710380098
Historic Street Lampposts (054),40.75453912896705,-73.97565914509019
Historic Street Lampposts (082),40.75629858179542,-73.97396499760022
Historic Street Lampposts (056),40.753847169779746,-73.96435395431001
Historic Street Lampposts (057),40.75767977798393,-73.95942750870286
Historic Street Lampposts (071),40.86333167826522,-73.88258870487104
Historic Street Lampposts (070),40.86377335974308,-73.88297596174135
Historic Street Lampposts (083),40.87736493786788,-73.90604523641481
Historic Street Lampposts (096),40.90513050958893,-73.89735718452035
Historic Street Lampposts (102),40.903244114205044,-73.89767000928317
Historic Street Lampposts (101),40.90311025794725,-73.89770812104204
Historic Street Lampposts (059),40.82424347186755,-73.9484671391359
Historic Street Lampposts (058),40.81954012201522,-73.94603105179836
Historic Street Lampposts (063),40.82614371585281,-73.93587411999316
Historic Street Lampposts (064),40.82607652071226,-73.93574380271711
Historic Street Lampposts (065),40.826326296033145,-73.93555886974099
Historic Street Lampposts (067),40.82659288488302,-73.93536456054389
Historic Street Lampposts (066),40.826651756743516,-73.93550382562827
Historic Street Lampposts (068),40.826716285157175,-73.93527677164816
Historic Street Lampposts (061),40.82728118039369,-73.93562567133463
Historic Street Lampposts (060),40.82724955781297,-73.9358514616405
Historic Street Lampposts (107),40.83888706891157,-73.94610597679373
Historic Street Lampposts (105),40.85125456667599,-73.92685192375463
Historic Street Lampposts (106),40.85130750939004,-73.92682713709114
Historic Street Lampposts (085),40.86811243152859,-73.91938886365466
Historic Street Lampposts (086),40.869726960855814,-73.91640460824256
Historic Street Lampposts (087),40.869868353490816,-73.91657935804278
Historic Street Lampposts (088),40.87003303964188,-73.91678327670803
Historic Street Lampposts (072),40.731396665134454,-73.90061229242876
Historic Street Lampposts (095),40.67305308437369,-73.78770837706674
Historic Street Lampposts (004),40.70637110055423,-74.01272601913328
Historic Street Lampposts (009),40.70640066752943,-74.0141920412601
Historic Street Lampposts (010),40.7061835187518,-74.01396741874014
Historic Street Lampposts (011),40.70653978864978,-74.01395312229064
Historic Street Lampposts (012),40.7066568344022,-74.01384009640394
Historic Street Lampposts (013),40.70680631055543,-74.01391690107185
Historic Street Lampposts (015),40.70637357126288,-74.01505287051047
Historic Street Lampposts (014),40.70645395183617,-74.01534699364852
Historic Street Lampposts (078),40.70558435434167,-74.01533964906723
Empire State Dairy Company Buildings,40.676621488857414,-73.88885911652717
Interborough Rapid Transit Company Powerhouse,40.771846596933294,-73.99179010481096
Emmet Building,40.74436658892156,-73.9851242124947
Hotel Seville (now The James NoMad Hotel),40.74452563141561,-73.98584111920732
Dr. Maurice T. Lewis House,40.643412510896276,-74.01532926825303
Richard Webber Harlem Packing House,40.79979387148667,-73.93796012317219
Benjamin Franklin High School (now the Manhattan Center for Science and Mathematics),40.79411808036679,-73.93268099588938
The Dime Savings Bank of Williamsburgh,40.70966965305382,-73.95856657592513
Public School 109 (now El Barrio's Artspace PS109),40.786933389710775,-73.94663440269368
"Sidewalk Clock, 1501 Third Avenue",40.777860198149206,-73.95452652197237
"Sidewalk Clock, 783 Fifth Avenue",40.764357289843225,-73.97281503761394
"Sidewalk Clock, 522 Fifth Avenue",40.75469179477084,-73.98013926108365
"Sidewalk Clock, 200 Fifth Avenue",40.7419629401531,-73.98937479302707
"Sidewalk Clock, 753 Manhattan Avenue",40.726230621268094,-73.952275297813
"Sidewalk Clock, 753 Manhattan Avenue",40.72665899092762,-73.95250881584428
"Sidewalk Clock, 30-78 Steinway Street",40.76197182233905,-73.91667190459204
"Sidewalk Clock, 161-11 Jamaica Avenue",40.70410857950044,-73.79795114513698
"Sidewalk Clock, 161-11 Jamaica Avenue",40.70427217288571,-73.79809653285061
53rd (now 101st) Precinct Police Station,40.60298448471471,-73.74998161229071
"Firehouse, Engine Companies 264 & 328 / Ladder Company 134",40.60472459971026,-73.7520772258052
"AT&T Corporate Headquarters Building (later Sony Plaza, now 550 Madison Avenue)",40.761557927176895,-73.97359237217772
Hans S. Christian Memorial Kindergarten,40.68198204236142,-73.9978110275703
238 President Street House,40.68194664534062,-73.99768391492421
National Society of Colonial Dames in New York State Headquarters,40.768827618051446,-73.96002544359735
First Hungarian Reformed Church,40.766110258568766,-73.9584883317987
836 Broadway Building,40.733586908056736,-73.99059693349186
840 Broadway Building,40.733715458005065,-73.99069210549429
The Roosevelt Building,40.73436199076706,-73.9911868410393
832-834 Broadway Building,40.733453094294354,-73.99070087030633
830 Broadway Building,40.73335993022747,-73.99077486484529
826 Broadway Building,40.73327524800884,-73.99058108292203
817 Broadway Building,40.73314286822602,-73.99150861229035
Gay Activists Alliance Firehouse,40.72458842896397,-74.0010685509359
The Caffe Cino,40.73140484632155,-74.0025545621211
Women's Liberation Center,40.74318895807856,-73.99868085255945
James Baldwin Residence,40.77747942777922,-73.98035010436787
Audre Lorde Residence,40.63251818998329,-74.07880014201235
"The Lesbian, Gay, Bisexual & Transgender Community Center",40.73798110383646,-74.00110337604995
Somers Brothers Tinware Factory (later American Can Company),40.674634914490056,-73.98793499027154
Montauk Paint Manufacturing Company Building,40.67043889408963,-73.99549791107336
Gowanus Canal Flushing Tunnel Pumping Station and Gate House,40.681774028789,-73.98718255992881
Brooklyn Rapid Transit Company (BRT) Central Power Station Engine House,40.67640486711143,-73.98842454374422
"American Society for the Prevention of Cruelty to Animals (ASPCA) Brooklyn Office, Shelter, and Garage",40.68219013569252,-73.9864086124137
"47 West 28th Street Building, Tin Pan Alley",40.74600304436779,-73.9897157380375
"49 West 28th Street Building, Tin Pan Alley",40.746009226163196,-73.98977959275952
"51 West 28th Street Building, Tin Pan Alley",40.746046690467985,-73.98985003615022
"53 West 28th Street Building, Tin Pan Alley",40.74602974947692,-73.98993953874133
"55 West 28th Street Building, Tin Pan Alley",40.7460712213527,-73.9900013128732
Public School 48,40.69399722352592,-73.79646905631617
Angel Guardian Home,40.62800720002118,-74.00245336202534
Harriet and Thomas Truesdell House,40.69131802568028,-73.98413649094563
"Educational Building, 70 Fifth Avenue",40.735323701079565,-73.99478781790245
Holyrood Episcopal Church-Iglesia Santa Cruz,40.849415204089006,-73.9383377782648
"New York Public Library, Harlem Branch",40.80619330522692,-73.94331903075845
Aakawaxung Munahanung (Island Protected from the Wind) Archaeological Site,40.50065260438392,-74.25211963156924
Kimlau War Memorial,40.71348052919065,-73.99813847991331
The Lesbian Herstory Archives,40.6618651555732,-73.98036608777691
Samuel Gompers Industrial High School,40.810736285835524,-73.90756275525159
Julius' Bar Building,40.734545628804526,-74.00159290325573
(Former) Colored School No. 4,40.7397312592067,-73.99703434447694
"Fire Alarm Telegraph Bureau, Bronx Central Office",40.84203284039513,-73.87489267740081
Bronx Opera House,40.815160810362435,-73.91605247343395
"Firehouse, Engine Company 88 / Ladder Company 38",40.85193404749505,-73.88783589856838
"John Birks ""Dizzy"" Gillespie Residence",40.75410997137318,-73.86227551421639
935 St. Nicholas Avenue Building,40.83238908070164,-73.94139947125505
Hotel Cecil & Minton's Playhouse Building,40.80467497972628,-73.95244594473431
Joseph Rodman Drake Park and Enslaved People's Burial Ground,40.81032145538821,-73.88271436218072
"Barkin, Levin & Company Office Pavilion",40.7660564557231,-73.93553890034124
Modulightor Building,40.75995667418864,-73.96540425511145
"New York Public Library, Tremont Branch",40.846034975217236,-73.8983821642574
